,route-collected,route,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
632,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Moon Light Travels Katra,A/C Sleeper (2+1),24-Jul,21:15,04:30,07h 15m,494,15 Seats available,4.4
633,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,23:50,07:00,07h 10m,855,31 Seats available,4.4
634,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,AdHarikesh Tour N Travels,A/C Sleeper (2+1),24-Jul,21:00,04:30,07h 30m,495,29 Seats available,3.9
635,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Zimindara Travels,A/C Seater / Sleeper (2+1),24-Jul,22:30,05:30,07h 00m,INR 450,24 Seats available,4.3
636,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:05,06:00,06h 55m,487,27 Seats available,4.3
637,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,23:30,07:00,07h 30m,722,26 Seats available,4.3
638,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,AdRadhe Travels,Bharat Benz A/C Sleeper (2+1),24-Jul,21:20,04:45,07h 25m,494,30 Seats available,3.8
639,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Jamna Travels-Jammu,AshokLeyland Stile A/C,24-Jul,20:15,04:30,08h 15m,509,27 Seats available,4.0
640,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,21:30,04:30,07h 00m,INR 599,19 Seats available,3.8
641,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,22:00,05:00,07h 00m,INR 599,24 Seats available,3.7
642,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,23:00,05:00,06h 00m,539,39 Seats available,No rating
643,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,21:30,03:30,06h 00m,539,39 Seats available,No rating
644,Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu?fromCityId=833&toCityId=734&fromCityName=Chandigarh&toCityName=Jammu&busType=Any&onward=23-Jul-2024,PRAKASH TOURISM,A/C Seater / Sleeper (2+2),24-Jul,22:05,06:05,08h 00m,INR 1200,46 Seats available,No rating
